session,rtt,download_lossrate,download_throughput,Stalling_number,Stalling_length,join_time,QoE_linear
5,715,0.09,3990,2,8660,20018,3
5,865,0.09,6470,1000,400000,400000,1
5,1015,0.09,8950,2,11151,68180,1
5,1165,0.09,8570,2,21818,41874,1
5,1315,0.09,6090,2,32550,112589,1
5,1465,0.09,3610,2,22152,45394,1
5,1615,0.09,1130,2,27754,149465,1
5,1765,0.1,1350,2,38338,74605,1
5,430,0.02,860,2,1903,13032,4
5,810,0.02,560,1000,400000,400000,1
5,2050,0.02,260,2,11024,42739,2
5,3290,0.02,40,1000,400000,400000,1
5,4530,0.02,340,2,24827,81030,1
5,4230,0.02,640,2,26511,74528,1
5,2990,0.02,940,2,19716,59545,1
5,1750,0.02,1240,2,8468,40980,2
5,510,0.02,1540,3,2820,12741,4
5,730,0.02,1840,2,6260,12301,4
5,1970,0.02,2140,1000,400000,400000,1
5,3210,0.02,2440,2,11222,50440,1
5,4450,0.02,2740,2,29707,112861,1
5,4310,0.02,3040,2,22810,91541,1
5,3070,0.01,3340,2,12515,58759,1
5,1830,0.01,3640,2,2708,27842,3
5,590,0.01,3940,3,4478,10531,4
5,650,0.01,4240,1000,400000,400000,1
5,1890,0.01,4540,2,1365,37726,3
5,3130,0.01,4840,1000,400000,400000,1
5,4370,0.01,5140,2,11351,97967,1
5,4390,0.01,5440,2,15364,61527,1
5,3150,0.01,5740,2,10934,50969,1
5,1910,0.01,6040,2,3288,31178,3
5,670,0.01,6340,3,2409,11681,4
5,570,0.01,6640,1000,400000,400000,1
5,1810,0.01,6940,2,3750,36845,3
5,3050,0.01,7240,1000,400000,400000,1
5,4290,0.01,7540,2,23613,78108,1
5,4470,0.01,7840,2,21456,100190,1
5,3230,0.01,8140,2,9874,50318,2
5,1990,0.01,8440,2,8701,37686,2
5,750,0.01,8740,2,4405,15654,4
5,490,0.01,9040,1000,400000,400000,1
5,1730,0,9340,2,2212,24153,3
5,2970,0,9640,1000,400000,400000,1
5,4210,0,9940,2,12789,69221,1
5,4550,0,9760,2,12894,66232,1
5,3310,0,9460,1,19759,52756,1
5,2070,0,9160,2,4985,24880,3
5,830,0,8860,1000,400000,400000,1
5,410,0,8560,0,0,5753,5
5,1650,0,8260,2,1960,21756,4
5,2890,0,7960,2,5435,55298,2
5,4130,0,7660,2,4046,48338,2
5,4630,0,7360,2,5228,59113,1
5,3390,0,7060,2,7428,47311,2
5,2150,0,6760,1000,400000,400000,1
5,910,0,6460,0,0,12674,4
5,330,0,6160,0,0,5061,5
5,1570,0,5860,2,3521,32330,3
5,2810,0,5560,1000,400000,400000,1
5,4050,0,5260,2,4989,61479,1
5,4710,0,4960,2,6225,60094,1
5,3470,0.01,4660,2,18291,77876,1
5,2230,0.01,4360,2,9835,38434,2
5,990,0.01,4060,1,3007,16001,4
5,250,0.01,3760,1000,400000,400000,1
5,1490,0.01,3460,1,5438,25981,3
5,2730,0.01,3160,1,22247,51633,1
5,3970,0.01,2860,2,16819,84507,1
5,4790,0.01,2560,2,3239,76006,1
5,3550,0.01,2260,2,17797,49867,1
5,2310,0.01,1960,1000,400000,400000,1
5,1070,0.01,1660,1,1778,16099,4
5,170,0.01,1360,1000,400000,400000,1
5,1410,0.01,1060,1,3306,21389,4
5,2650,0.01,760,2,10108,39983,2
5,3890,0.01,460,2,23642,69586,1
5,4870,0.01,160,2,26238,95434,1
5,3630,0.01,140,2,19994,97447,1
5,2390,0.01,440,2,10081,45386,2
5,1150,0.01,740,2,1969,17945,4
5,90,0.01,1040,1000,400000,400000,1
5,1330,0.02,1340,2,3721,26058,3
5,2570,0.02,1640,1,15737,45373,1
5,3810,0.02,1940,1000,400000,400000,1
5,4950,0.02,2240,2,36615,111744,1
5,3710,0.02,2540,2,22427,68278,1
5,2470,0.02,2840,2,8489,40653,2
5,1230,0.02,3140,1,6110,18616,4
5,10,0.02,3440,1000,400000,400000,1
5,1250,0.02,3740,2,5252,21872,3
5,2490,0.02,4040,1,14653,37257,2
5,3730,0.02,4340,2,17222,115266,1
5,4970,0.02,4640,2,25440,103142,1
5,3790,0.02,4940,2,13976,59893,1
5,2550,0.02,5240,1,16879,57640,1
5,1310,0.02,5540,1,16825,29163,2
5,70,0.02,5840,2,3655,3052,5
5,1170,0.02,6140,1000,400000,400000,1
5,2410,0.02,6440,2,5774,32570,3
5,3650,0.02,6740,2,17907,64028,1
5,4890,0.02,7040,1000,400000,400000,1
5,3870,0.03,7340,2,32447,81778,1
5,2630,0.03,7640,2,14102,54711,1
5,1390,0.03,7940,1,12861,27664,3
5,150,0.03,8240,1,1070,5277,5
5,1090,0.03,8540,1,10527,21037,3
5,2330,0.03,8840,1000,400000,400000,1
5,3570,0.03,9140,2,15014,57822,1
5,4810,0.03,9440,1,139960,90362,1
5,3950,0.03,9740,2,29526,141054,1
5,2710,0.03,9960,2,22206,49964,1
5,1470,0.03,9660,2,8188,35699,2
5,230,0.03,9360,1,9893,6011,4
5,1010,0.03,9060,1,8308,21019,3
5,2250,0.03,8760,1000,400000,400000,1
5,3490,0.03,8460,2,18256,110596,1
5,4730,0.03,8160,2,33645,128823,1
5,4030,0.03,7860,2,21918,68245,1
5,2790,0.03,7560,2,9517,57645,1
5,1550,0.03,7260,2,2468,30412,3
5,310,0.03,6960,1,1782,7320,4
5,930,0.04,6660,1,7799,19177,3
5,2170,0.04,6360,1000,400000,400000,1
5,3410,0.04,6060,2,17222,66169,1
5,4650,0.04,5760,2,39505,221264,1
5,4110,0.04,5460,2,30769,92188,1
5,2870,0.04,5160,2,30162,77193,1
5,1630,0.04,4860,1000,400000,400000,1
5,390,0.04,4560,2,3144,10188,4
5,850,0.04,4260,2,3859,19060,4
5,2090,0.04,3960,1000,400000,400000,1
5,3330,0.04,3660,2,35957,54802,1
5,4570,0.04,3360,2,32168,103987,1
5,4190,0.04,3060,2,33491,77208,1
5,2950,0.04,2760,1,30663,62366,1
5,1710,0.04,2460,2,11971,39229,2
5,470,0.04,2160,2,3208,11458,4
5,770,0.04,1860,1000,400000,400000,1
5,2010,0.04,1560,2,21669,39101,2
5,3250,0.04,1260,2,18889,59408,1
5,4490,0.04,960,2,45465,79611,1
5,4270,0.05,660,1000,400000,400000,1
5,3030,0.05,360,2,31275,90979,1
5,1790,0.05,60,2,49662,111819,1
5,550,0.05,240,2,5733,28922,3
5,690,0.05,540,1,5867,17467,4
5,1930,0.05,840,1000,400000,400000,1
5,3170,0.05,1140,2,49653,125003,1
5,4410,0.05,1440,1000,400000,400000,1
5,4350,0.05,1740,2,51763,181174,1
5,3110,0.05,2040,2,31385,93251,1
5,1870,0.05,2340,2,45752,54419,1
5,630,0.05,2640,1,23960,22559,2
5,610,0.05,2940,2,11505,20543,3
5,1850,0.05,3240,2,35935,57182,1
5,3090,0.05,3540,2,44118,139066,1
5,4330,0.05,3840,1000,400000,400000,1
5,4430,0.05,4140,1000,400000,400000,1
5,3190,0.05,4440,2,28205,172008,1
5,1950,0.05,4740,2,15552,65491,1
5,710,0.05,5040,2,31164,27512,2
5,530,0.06,5340,2,5222,36345,3
5,1770,0.06,5640,2,65782,120442,1
5,3010,0.06,5940,2,83629,92790,1
5,4250,0.06,6240,1000,400000,400000,1
5,4510,0.06,6540,1000,400000,400000,1
5,3270,0.06,6840,2,18300,89115,1
5,2030,0.06,7140,2,42645,83468,1
5,790,0.06,7440,2,20968,44829,1
5,450,0.06,7740,2,22900,13175,3
5,1690,0.06,8040,2,33855,65501,1
5,2930,0.06,8340,2,30070,210461,1
5,4170,0.06,8640,1000,400000,400000,1
5,4590,0.06,8940,1000,400000,400000,1
5,3350,0.06,9240,2,59420,102637,1
5,2110,0.06,9540,2,31899,59784,1
5,870,0.06,9840,2,39326,33699,1
5,370,0.06,9860,2,9516,31585,3
5,1610,0.06,9560,2,13232,90088,1
5,2850,0.06,9260,2,30907,102052,1
5,4090,0.06,8960,2,56215,217042,1
5,4670,0.07,8660,1000,400000,400000,1
5,3430,0.07,8360,1000,400000,400000,1
5,2190,0.07,8060,2,65508,82440,1
5,950,0.07,7760,2,33456,57251,1
5,290,0.07,7460,2,5162,12799,4
5,1530,0.07,7160,2,24028,80610,1
5,2770,0.07,6860,2,59579,79248,1
5,4010,0.07,6560,1000,400000,400000,1
5,4750,0.07,6260,1000,400000,400000,1
5,3510,0.07,5960,2,76761,179395,1
5,2270,0.07,5660,2,61208,54819,1
5,1030,0.07,5360,2,30957,40282,1
5,210,0.07,5060,2,8535,16738,4
5,1450,0.07,4760,2,45386,65618,1
5,2690,0.07,4460,2,38686,130988,1
5,3930,0.07,4160,1000,400000,400000,1
5,4830,0.07,3860,1000,400000,400000,1
5,3590,0.07,3560,1000,400000,400000,1
5,2350,0.07,3260,2,43651,95826,1
5,1110,0.07,2960,2,17613,44364,1
5,130,0.08,2660,2,5057,11100,4
5,1370,0.08,2360,2,97276,144175,1
5,2610,0.08,2060,2,44372,101911,1
5,3850,0.08,1760,1000,400000,400000,1
5,4910,0.08,1460,1000,400000,400000,1
5,3670,0.08,1160,1000,400000,400000,1
5,2430,0.08,860,2,22539,152980,1
5,1190,0.08,560,2,44451,76412,1
5,50,0.08,260,2,9460,20169,3
5,1290,0.08,40,2,76848,191911,1
5,2530,0.08,340,2,133968,117960,1
5,3770,0.08,640,1000,400000,400000,1
5,4990,0.08,940,100,0,400000,1
5,3750,0.08,1240,1000,400000,400000,1
5,2510,0.08,1540,2,60812,90173,1
5,1270,0.08,1840,2,37408,132410,1
5,30,0.08,2140,1,1599,6465,5
5,1210,0.08,2440,1000,400000,400000,1
5,2450,0.08,2740,1000,400000,400000,1
5,3690,0.08,3040,1000,400000,400000,1
5,4930,0.09,3340,1000,400000,400000,1
5,3830,0.09,3640,1000,400000,400000,1
5,2590,0.09,3940,2,54967,129105,1
5,1350,0.09,4240,2,58410,125970,1
5,110,0.09,4540,2,3682,13262,4
5,1130,0.09,4840,2,39890,47124,1
5,2370,0.09,5140,2,48969,159161,1
5,3610,0.09,5440,1000,400000,400000,1
5,4850,0.09,5740,100,0,400000,1
5,3910,0.09,6040,1000,400000,400000,1
5,2670,0.09,6340,2,70620,121198,1
5,1430,0.09,6640,2,69960,54577,1
5,190,0.09,6940,1,16427,17640,3
5,1050,0.09,7240,2,97569,51709,1
5,2290,0.09,7540,2,58443,94310,1
5,3530,0.09,7840,1000,400000,400000,1
5,4770,0.09,8140,1000,400000,400000,1
5,3990,0.09,8440,1000,400000,400000,1
5,2750,0.09,8740,2,55036,117975,1
5,1510,0.09,9040,2,142004,75039,1
5,270,0.1,9340,2,15591,19202,3
5,970,0.1,9640,2,48113,76736,1
5,2210,0.1,9940,2,55874,93348,1
5,3450,0.1,9760,1000,400000,400000,1
5,4690,0.1,9460,100,0,400000,1
5,4070,0.1,9160,1000,400000,400000,1
5,2830,0.1,8860,1000,400000,400000,1
5,1590,0.1,8560,2,113186,96326,1
5,350,0.1,8260,2,22154,30142,2
5,890,0.1,7960,2,49187,63213,1
5,2130,0.1,7660,1000,400000,400000,1
5,3370,0.1,7360,1000,400000,400000,1
5,4610,0.1,7060,1000,400000,400000,1
5,4150,0.1,6760,1000,400000,400000,1
5,2910,0.1,6460,1000,400000,400000,1
5,1670,0.1,6160,2,66450,83919,1
5,430,0.1,5860,1000,400000,400000,1
5,810,0.1,5560,2,34463,75022,1
5,2050,0.1,5260,1000,400000,400000,1
5,3290,0.1,4960,1000,400000,400000,1
5,4530,0.11,4660,1000,400000,400000,1
5,4230,0.11,4360,1000,400000,400000,1
5,2990,0.11,4060,1000,400000,400000,1
5,1750,0.11,3760,1000,400000,400000,1
5,510,0.11,3460,1000,400000,400000,1
5,730,0.11,3160,2,53129,67798,1
5,1970,0.11,2860,1000,400000,400000,1
5,3210,0.11,2560,100,0,400000,1
5,4450,0.11,2260,1000,400000,400000,1
5,4310,0.11,1960,1000,400000,400000,1
5,3070,0.11,1660,1000,400000,400000,1
5,1830,0.11,1360,1000,400000,400000,1
5,590,0.11,1060,1000,400000,400000,1
5,650,0.11,760,2,23954,48479,1
5,1890,0.11,460,1000,400000,400000,1
5,3130,0.11,160,1000,400000,400000,1
5,4370,0.11,140,1000,400000,400000,1
5,4390,0.11,440,1000,400000,400000,1
5,3150,0.11,740,1000,400000,400000,1
5,1910,0.11,1040,1000,400000,400000,1
5,670,0.12,1340,1000,400000,400000,1
5,570,0.12,1640,2,31931,60331,1
5,1810,0.12,1940,1000,400000,400000,1
5,3050,0.12,2240,1000,400000,400000,1
5,4290,0.12,2540,1000,400000,400000,1
5,4470,0.12,2840,1000,400000,400000,1
5,3230,0.12,3140,1000,400000,400000,1
5,1990,0.12,3440,1000,400000,400000,1
5,750,0.12,3740,1000,400000,400000,1
5,490,0.12,4040,2,24510,30287,2
5,1730,0.12,4340,1000,400000,400000,1
5,2970,0.12,4640,1000,400000,400000,1
5,4210,0.12,4940,1000,400000,400000,1
5,4550,0.12,5240,1000,400000,400000,1
5,3310,0.12,5540,1000,400000,400000,1
5,2070,0.12,5840,1000,400000,400000,1
5,830,0.12,6140,1000,400000,400000,1
5,410,0.12,6440,2,48394,41721,1
5,1650,0.12,6740,1000,400000,400000,1
5,2890,0.12,7040,1000,400000,400000,1
5,4130,0.13,7340,1000,400000,400000,1
5,4630,0.13,7640,1000,400000,400000,1
5,3390,0.13,7940,1000,400000,400000,1
5,2150,0.13,8240,1000,400000,400000,1
5,910,0.13,8540,1000,400000,400000,1
5,330,0.13,8840,2,16384,47468,1
5,1570,0.13,9140,1000,400000,400000,1
5,2810,0.13,9440,1000,400000,400000,1
5,4050,0.13,9740,1000,400000,400000,1
5,4710,0.13,9960,1000,400000,400000,1
5,3470,0.13,9660,1000,400000,400000,1
5,2230,0.13,9360,100,0,400000,1
5,990,0.13,9060,1000,400000,400000,1
5,250,0.13,8760,2,29165,31240,2
5,1490,0.13,8460,2,83406,157876,1
5,2730,0.13,8160,1000,400000,400000,1
5,3970,0.13,7860,1000,400000,400000,1
5,4790,0.13,7560,100,0,400000,1
5,3550,0.13,7260,100,0,400000,1
5,2310,0.13,6960,1000,400000,400000,1
5,1070,0.14,6660,2,26886,125595,1
5,170,0.14,6360,1,18376,9651,3
5,1410,0.14,6060,1000,400000,400000,1
5,2650,0.14,5760,1000,400000,400000,1
5,3890,0.14,5460,1000,400000,400000,1
5,4870,0.14,5160,1000,400000,400000,1
5,3630,0.14,4860,1000,400000,400000,1
5,2390,0.14,4560,2,45557,137692,1
5,1150,0.14,4260,1000,400000,400000,1
5,90,0.14,3960,1,2032,8047,4
5,1330,0.14,3660,1000,400000,400000,1
5,2570,0.14,3360,1000,400000,400000,1
5,3810,0.14,3060,1000,400000,400000,1
5,4950,0.14,2760,1000,400000,400000,1
5,3710,0.14,2460,1000,400000,400000,1
5,2470,0.14,2160,1000,400000,400000,1
5,1230,0.14,1860,2,67943,44096,1
5,10,0.14,1560,1000,400000,400000,1
5,1250,0.14,1260,2,33199,38200,1
5,2490,0.14,960,2,54401,76180,1
5,3730,0.15,660,1000,400000,400000,1
5,4970,0.15,360,1000,400000,400000,1
5,3790,0.15,60,1000,400000,400000,1
5,2550,0.15,240,2,114491,148858,1
5,1310,0.15,540,2,75348,190444,1
5,70,0.15,840,1,2094,7134,4
5,1170,0.15,1140,1000,400000,400000,1
5,2410,0.15,1440,1000,400000,400000,1
5,3650,0.15,1740,1000,400000,400000,1
5,4890,0.15,2040,1000,400000,400000,1
5,3870,0.15,2340,1000,400000,400000,1
5,2630,0.15,2640,2,132676,96172,1
5,1390,0.15,2940,1000,400000,400000,1
5,150,0.15,3240,1,8364,12154,4
5,1090,0.15,3540,1000,400000,400000,1
5,2330,0.15,3840,1000,400000,400000,1
5,3570,0.15,4140,1000,400000,400000,1
5,4810,0.15,4440,1000,400000,400000,1
5,3950,0.15,4740,1000,400000,400000,1
5,2710,0.15,5040,1000,400000,400000,1
5,1470,0.16,5340,1000,400000,400000,1
5,230,0.16,5640,1,8310,9191,4
5,1010,0.16,5940,1000,400000,400000,1
5,2250,0.16,6240,1000,400000,400000,1
5,3490,0.16,6540,1000,400000,400000,1
5,4730,0.16,6840,1000,400000,400000,1
5,4030,0.16,7140,1000,400000,400000,1
5,2790,0.16,7440,1000,400000,400000,1
5,1550,0.16,7740,2,85569,47377,1
5,310,0.16,8040,1000,400000,400000,1
5,930,0.16,8340,1000,400000,400000,1
5,2170,0.16,8640,1,53741,122277,1
5,3410,0.16,8940,1000,400000,400000,1
5,4650,0.16,9240,1000,400000,400000,1
5,4110,0.16,9540,1000,400000,400000,1
5,2870,0.16,9840,100,0,400000,1
5,1630,0.16,9860,2,39478,89369,1
5,390,0.16,9560,2,28955,17775,2
5,850,0.16,9260,2,42917,40466,1
5,2090,0.16,8960,2,94161,201144,1
5,3330,0.17,8660,1000,400000,400000,1
5,4570,0.17,8360,1000,400000,400000,1
5,4190,0.17,8060,1000,400000,400000,1
5,2950,0.17,7760,100,0,400000,1
5,1710,0.17,7460,1000,400000,400000,1
5,470,0.17,7160,2,36561,86022,1
5,770,0.17,6860,2,39545,37692,1
5,2010,0.17,6560,1000,400000,400000,1
5,3250,0.17,6260,1000,400000,400000,1
5,4490,0.17,5960,1000,400000,400000,1
5,4270,0.17,5660,100,0,400000,1
5,3030,0.17,5360,1000,400000,400000,1
5,1790,0.17,5060,100,0,400000,1
5,550,0.17,4760,2,47940,71320,1
5,690,0.17,4460,2,97294,93304,1
5,1930,0.17,4160,1000,400000,400000,1
5,3170,0.17,3860,1000,400000,400000,1
5,4410,0.17,3560,1000,400000,400000,1
5,4350,0.17,3260,100,0,400000,1
5,3110,0.17,2960,100,0,400000,1
5,1870,0.18,2660,100,0,400000,1
5,630,0.18,2360,2,20501,73150,1
5,610,0.18,2060,2,58888,77790,1
5,1850,0.18,1760,1000,400000,400000,1
5,3090,0.18,1460,1000,400000,400000,1
5,4330,0.18,1160,1000,400000,400000,1
5,4430,0.18,860,1000,400000,400000,1
5,3190,0.18,560,1000,400000,400000,1
5,1950,0.18,260,100,0,400000,1
5,710,0.18,40,1000,400000,400000,1
5,530,0.18,340,2,45782,96846,1
5,1770,0.18,640,100,0,400000,1
5,3010,0.18,940,1000,400000,400000,1
5,4250,0.18,1240,1000,400000,400000,1
5,4510,0.18,1540,1000,400000,400000,1
5,3270,0.18,1840,100,0,400000,1
5,2030,0.18,2140,1000,400000,400000,1
5,790,0.18,2440,2,63352,67080,1
5,450,0.18,2740,2,50051,46453,1
5,1690,0.18,3040,2,32446,104561,1
5,2930,0.19,3340,1000,400000,400000,1
5,4170,0.19,3640,1000,400000,400000,1
5,4590,0.19,3940,1000,400000,400000,1
5,3350,0.19,4240,100,0,400000,1
5,2110,0.19,4540,100,0,400000,1
5,870,0.19,4840,2,20836,30707,2
5,370,0.19,5140,2,2173,45909,2
5,1610,0.19,5440,2,81223,142831,1
5,2850,0.19,5740,1000,400000,400000,1
5,4090,0.19,6040,100,0,400000,1
5,4670,0.19,6340,1000,400000,400000,1
5,3430,0.19,6640,100,0,400000,1
5,2190,0.19,6940,1000,400000,400000,1
5,950,0.19,7240,2,56940,69264,1
5,290,0.19,7540,1,28803,27412,2
5,1530,0.19,7840,1000,400000,400000,1
5,2770,0.19,8140,1000,400000,400000,1
5,4010,0.19,8440,1000,400000,400000,1
5,4750,0.19,8740,1000,400000,400000,1
5,3510,0.19,9040,1000,400000,400000,1
5,2270,0.2,9340,1000,400000,400000,1
5,1030,0.2,9640,1000,400000,400000,1
5,210,0.2,9940,2,11761,17375,3
5,1450,0.2,9760,1000,400000,400000,1
5,2690,0.2,9460,1000,400000,400000,1
5,3930,0.2,9160,1000,400000,400000,1
5,4830,0.2,8860,1000,400000,400000,1
5,3590,0.2,8560,1000,400000,400000,1
5,2350,0.2,8260,1000,400000,400000,1
5,1110,0.2,7960,1000,400000,400000,1
5,130,0.2,7660,2,10232,41389,2
5,1370,0.2,7360,1000,400000,400000,1
5,2610,0.2,7060,100,0,400000,1
5,3850,0.2,6760,1000,400000,400000,1
5,4910,0.2,6460,100,0,400000,1
5,3670,0.2,6160,1000,400000,400000,1
5,2430,0.2,5860,100,0,400000,1
5,1190,0.2,5560,2,79587,162593,1
5,50,0.2,5260,2,10303,15747,3
5,1290,0.2,4960,2,94154,94605,1
5,2530,0.21,4660,1000,400000,400000,1
5,3770,0.21,4360,1000,400000,400000,1
5,4990,0.21,4060,1000,400000,400000,1
5,3750,0.21,3760,1000,400000,400000,1
5,2510,0.21,3460,1000,400000,400000,1
5,1270,0.21,3160,2,65580,135667,1
5,30,0.21,2860,1,22594,8402,3
5,1210,0.21,2560,1000,400000,400000,1
5,2450,0.21,2260,100,0,400000,1
5,3690,0.21,1960,1000,400000,400000,1
5,4930,0.21,1660,1000,400000,400000,1
5,3830,0.21,1360,1000,400000,400000,1
5,2590,0.21,1060,1000,400000,400000,1
5,1350,0.21,760,100,0,400000,1
5,110,0.21,460,2,9616,24205,3
5,1130,0.21,160,2,42879,80437,1
5,2370,0.21,140,100,0,400000,1
5,3610,0.21,440,1000,400000,400000,1
5,4850,0.21,740,1000,400000,400000,1
5,3910,0.21,1040,1000,400000,400000,1
5,2670,0.22,1340,1000,400000,400000,1
5,1430,0.22,1640,1000,400000,400000,1
5,190,0.22,1940,2,23162,32628,2
5,1050,0.22,2240,1000,400000,400000,1
5,2290,0.22,2540,100,0,400000,1
5,3530,0.22,2840,100,0,400000,1
5,4770,0.22,3140,1000,400000,400000,1
5,3990,0.22,3440,1000,400000,400000,1
5,2750,0.22,3740,1000,400000,400000,1
5,1510,0.22,4040,1000,400000,400000,1
5,270,0.22,4340,1,14240,20754,3
5,970,0.22,4640,1000,400000,400000,1
5,2210,0.22,4940,100,0,400000,1
5,3450,0.22,5240,1000,400000,400000,1
5,4690,0.22,5540,1000,400000,400000,1
5,4070,0.22,5840,1000,400000,400000,1
5,2830,0.22,6140,1000,400000,400000,1
5,1590,0.22,6440,1000,400000,400000,1
5,350,0.22,6740,2,59949,84101,1
5,890,0.22,7040,2,208820,67966,1
5,2130,0.23,7340,1000,400000,400000,1
5,3370,0.23,7640,100,0,400000,1
5,4610,0.23,7940,1000,400000,400000,1
5,4150,0.23,8240,1000,400000,400000,1
5,2910,0.23,8540,1000,400000,400000,1
5,1670,0.23,8840,1000,400000,400000,1
5,430,0.23,9140,2,30606,58665,1
5,810,0.23,9440,2,94475,44140,1
5,2050,0.23,9740,1000,400000,400000,1
5,3290,0.23,9960,1000,400000,400000,1
5,4530,0.23,9660,1000,400000,400000,1
5,4230,0.23,9360,1000,400000,400000,1
5,2990,0.23,9060,1000,400000,400000,1
5,1750,0.23,8760,1000,400000,400000,1
5,510,0.23,8460,2,24704,90554,1
5,730,0.23,8160,1000,400000,400000,1
5,1970,0.23,7860,1000,400000,400000,1
5,3210,0.23,7560,1000,400000,400000,1
5,4450,0.23,7260,1000,400000,400000,1
5,4310,0.23,6960,1000,400000,400000,1
5,3070,0.24,6660,1000,400000,400000,1
5,1830,0.24,6360,1000,400000,400000,1
5,590,0.24,6060,1000,400000,400000,1
5,650,0.24,5760,2,52522,155727,1
5,1890,0.24,5460,1000,400000,400000,1
5,3130,0.24,5160,1000,400000,400000,1
5,4370,0.24,4860,1000,400000,400000,1
5,4390,0.24,4560,1000,400000,400000,1
5,3150,0.24,4260,1000,400000,400000,1
5,1910,0.24,3960,2,107963,134440,1
5,670,0.24,3660,2,21353,79340,1
5,570,0.24,3360,2,35934,78646,1
5,1810,0.24,3060,1000,400000,400000,1
5,3050,0.24,2760,100,0,400000,1
5,4290,0.24,2460,100,0,400000,1
5,4470,0.24,2160,1000,400000,400000,1
5,3230,0.24,1860,1000,400000,400000,1
5,1990,0.24,1560,100,0,400000,1
5,750,0.24,1260,2,40918,29529,1
5,490,0.24,960,2,32009,231748,1
5,1730,0.25,660,100,0,400000,1
5,2970,0.25,360,1000,400000,400000,1
5,4210,0.25,60,1000,400000,400000,1
5,4550,0.25,240,1000,400000,400000,1
5,3310,0.25,540,100,0,400000,1
5,2070,0.25,840,1000,400000,400000,1
5,830,0.25,1140,1000,400000,400000,1
5,410,0.25,1440,2,72909,54444,1
5,1650,0.25,1740,100,0,400000,1
5,2890,0.25,2040,1000,400000,400000,1
5,4130,0.25,2340,1000,400000,400000,1
5,4630,0.25,2640,1000,400000,400000,1
5,3390,0.25,2940,1000,400000,400000,1
5,2150,0.25,3240,1000,400000,400000,1
5,910,0.25,3540,1000,400000,400000,1
5,330,0.25,3840,2,66562,25011,1
5,1570,0.25,4140,1000,400000,400000,1
5,2810,0.25,4440,100,0,400000,1
5,4050,0.25,4740,1000,400000,400000,1
5,4710,0.25,5040,1000,400000,400000,1
5,3470,0.24,5340,1000,400000,400000,1
5,2230,0.24,5640,100,0,400000,1
5,990,0.24,5940,1000,400000,400000,1
5,250,0.24,6240,2,47477,82616,1
5,1490,0.24,6540,1000,400000,400000,1
5,2730,0.24,6840,100,0,400000,1
5,3970,0.24,7140,1000,400000,400000,1
5,4790,0.24,7440,1000,400000,400000,1
5,3550,0.24,7740,1000,400000,400000,1
5,2310,0.24,8040,1000,400000,400000,1
5,1070,0.24,8340,100,0,400000,1
5,170,0.24,8640,2,18176,32444,2
5,1410,0.24,8940,1000,400000,400000,1
5,2650,0.24,9240,100,0,400000,1
5,3890,0.24,9540,1000,400000,400000,1
5,4870,0.24,9840,1000,400000,400000,1
5,3630,0.24,9860,1000,400000,400000,1
5,2390,0.24,9560,100,0,400000,1
5,1150,0.24,9260,2,74501,199816,1
5,90,0.24,8960,2,4581,26266,3
5,1330,0.23,8660,1000,400000,400000,1
5,2570,0.23,8360,1000,400000,400000,1
5,3810,0.23,8060,1000,400000,400000,1
5,4950,0.23,7760,100,0,400000,1
5,3710,0.23,7460,1000,400000,400000,1
5,2470,0.23,7160,1000,400000,400000,1
5,1230,0.23,6860,1000,400000,400000,1
5,10,0.23,6560,1,1745,15966,4
5,1250,0.23,6260,1000,400000,400000,1
5,2490,0.23,5960,1000,400000,400000,1
5,3730,0.23,5660,1000,400000,400000,1
5,4970,0.23,5360,1000,400000,400000,1
5,3790,0.23,5060,1000,400000,400000,1
5,2550,0.23,4760,1000,400000,400000,1
5,1310,0.23,4460,1000,400000,400000,1
5,70,0.23,4160,1,6310,22019,3
5,1170,0.23,3860,1000,400000,400000,1
5,2410,0.23,3560,1000,400000,400000,1
5,3650,0.23,3260,1000,400000,400000,1
5,4890,0.23,2960,1000,400000,400000,1
5,3870,0.22,2660,1000,400000,400000,1
5,2630,0.22,2360,1000,400000,400000,1
5,1390,0.22,2060,1000,400000,400000,1
5,150,0.22,1760,1,16409,28929,2
5,1090,0.22,1460,1000,400000,400000,1
5,2330,0.22,1160,1000,400000,400000,1
5,3570,0.22,860,1000,400000,400000,1
5,4810,0.22,560,1000,400000,400000,1
5,3950,0.22,260,1000,400000,400000,1
5,2710,0.22,40,1000,400000,400000,1
5,1470,0.22,340,1000,400000,400000,1
5,230,0.22,640,2,35057,15064,2
5,1010,0.22,940,1000,400000,400000,1
5,2250,0.22,1240,1000,400000,400000,1
5,3490,0.22,1540,1000,400000,400000,1
5,4730,0.22,1840,1000,400000,400000,1
5,4030,0.22,2140,1000,400000,400000,1
5,2790,0.22,2440,1000,400000,400000,1
5,1550,0.22,2740,1000,400000,400000,1
5,310,0.22,3040,2,19473,58311,1
5,930,0.21,3340,1000,400000,400000,1
5,2170,0.21,3640,1000,400000,400000,1
5,3410,0.21,3940,1000,400000,400000,1
5,4650,0.21,4240,1000,400000,400000,1
5,4110,0.21,4540,1000,400000,400000,1
5,2870,0.21,4840,1000,400000,400000,1
5,1630,0.21,5140,1000,400000,400000,1
5,390,0.21,5440,2,46204,53655,1
5,850,0.21,5740,2,25807,72601,1
5,2090,0.21,6040,1000,400000,400000,1
